submit_time,task,user,score,status
2017-01-22 23:00:00+0900,C - Division into Two,tspcx,0,TLE
2017-01-22 23:00:00+0900,C - Division into Two,Namnamseo,0,WA
2017-01-22 22:59:59+0900,C - Division into Two,hiro116s,0,WA
2017-01-22 22:59:54+0900,D - Uninity,snuke,0,WA
2017-01-22 22:59:53+0900,C - Division into Two,iica,0,WA
2017-01-22 22:59:53+0900,B - Tournament,gkavitha,0,WA
2017-01-22 22:59:52+0900,B - Tournament,aaadmy,0,WA
2017-01-22 22:59:50+0900,D - Uninity,asi1024,0,WA
2017-01-22 22:59:49+0900,B - Tournament,tkmst201,0,WA
2017-01-22 22:59:49+0900,D - Uninity,Timur_Sitdikov,0,RE
2017-01-22 22:59:47+0900,E - Eternal Average,ainu7,0,WA
2017-01-22 22:59:46+0900,D - Uninity,snuke,0,WA
2017-01-22 22:59:44+0900,E - Eternal Average,Rafbill,0,WA
2017-01-22 22:59:43+0900,C - Division into Two,quailty,1100,AC
2017-01-22 22:59:41+0900,C - Division into Two,IH19980412,0,WA
2017-01-22 22:59:35+0900,D - Uninity,Huziwara,0,WA
2017-01-22 22:59:35+0900,C - Division into Two,kuuso,0,WA
2017-01-22 22:59:34+0900,C - Division into Two,iwashisnake,0,WA
2017-01-22 22:59:34+0900,C - Division into Two,tinumukiti631,0,WA
2017-01-22 22:59:28+0900,C - Division into Two,Dipak,0,WA
2017-01-22 22:59:28+0900,D - Uninity,Timur_Sitdikov,0,WA
2017-01-22 22:59:24+0900,D - Uninity,Miceren,1400,AC
2017-01-22 22:59:21+0900,A - Multiple Array,tarunama,0,TLE
2017-01-22 22:59:20+0900,D - Uninity,HellKitsune,0,WA
2017-01-22 22:59:19+0900,D - Uninity,snuke,0,WA
2017-01-22 22:59:18+0900,C - Division into Two,quailty,0,WA
2017-01-22 22:59:17+0900,B - Tournament,naruaway,0,CE
2017-01-22 22:59:16+0900,B - Tournament,nenuon,0,WA
2017-01-22 22:59:16+0900,B - Tournament,ptrs,0,WA
2017-01-22 22:59:16+0900,A - Multiple Array,unirita17,0,WA
2017-01-22 22:59:15+0900,D - Uninity,snuke,0,WA
2017-01-22 22:59:15+0900,C - Division into Two,kalili,0,WA
2017-01-22 22:59:14+0900,B - Tournament,tokumini,0,CE
2017-01-22 22:59:12+0900,A - Multiple Array,ShinjiSHIBATA,0,WA
2017-01-22 22:59:07+0900,C - Division into Two,elkurin,0,WA
2017-01-22 22:59:07+0900,B - Tournament,oduk,0,WA
2017-01-22 22:59:05+0900,B - Tournament,Bwambocos,0,WA
2017-01-22 22:59:03+0900,D - Uninity,uwi,0,WA
2017-01-22 22:59:02+0900,B - Tournament,hato_roll,0,WA
2017-01-22 22:59:01+0900,D - Uninity,snuke,0,WA
2017-01-22 22:59:00+0900,C - Division into Two,lychees,0,WA
2017-01-22 22:58:58+0900,B - Tournament,iruca3,0,WA
2017-01-22 22:58:56+0900,C - Division into Two,kmjp,0,CE
2017-01-22 22:58:55+0900,C - Division into Two,chintu,0,WA
2017-01-22 22:58:55+0900,A - Multiple Array,KOkamura,0,WA
2017-01-22 22:58:54+0900,D - Uninity,Miceren,1400,AC
2017-01-22 22:58:52+0900,C - Division into Two,nikutto,0,WA
2017-01-22 22:58:52+0900,C - Division into Two,IH19980412,0,WA
2017-01-22 22:58:49+0900,B - Tournament,mondatto,800,AC
2017-01-22 22:58:45+0900,B - Tournament,lpk25,0,WA
2017-01-22 22:58:39+0900,C - Division into Two,felix13,0,WA
2017-01-22 22:58:38+0900,A - Multiple Array,reitetsu,300,AC
2017-01-22 22:58:34+0900,C - Division into Two,nigus,1100,AC
2017-01-22 22:58:33+0900,A - Multiple Array,LLawliet,0,RE
2017-01-22 22:58:32+0900,B - Tournament,elecho,0,TLE
2017-01-22 22:58:30+0900,D - Uninity,retrograd,0,TLE
2017-01-22 22:58:30+0900,B - Tournament,fetburner,0,WA
2017-01-22 22:58:29+0900,B - Tournament,ykmaku,0,WA
2017-01-22 22:58:29+0900,D - Uninity,JKJeong,0,WA
2017-01-22 22:58:29+0900,B - Tournament,ykmaku,0,WA
2017-01-22 22:58:28+0900,A - Multiple Array,sdz,0,WA
2017-01-22 22:58:26+0900,C - Division into Two,bas,0,WA
2017-01-22 22:58:23+0900,C - Division into Two,h_noson,0,WA
2017-01-22 22:58:18+0900,D - Uninity,HellKitsune,0,WA
2017-01-22 22:58:16+0900,D - Uninity,Huziwara,0,CE
2017-01-22 22:58:15+0900,A - Multiple Array,lakai,0,WA
2017-01-22 22:58:07+0900,C - Division into Two,fauzdar65,0,WA
2017-01-22 22:58:03+0900,C - Division into Two,IH19980412,0,WA
2017-01-22 22:57:58+0900,D - Uninity,Ping_Pong,0,WA
2017-01-22 22:57:57+0900,C - Division into Two,hamzqq9,0,MLE
2017-01-22 22:57:57+0900,C - Division into Two,tanzaku,1100,AC
2017-01-22 22:57:52+0900,D - Uninity,MathCrusader,0,WA
2017-01-22 22:57:50+0900,B - Tournament,ukuku09,0,WA
2017-01-22 22:57:45+0900,B - Tournament,uwfdai,0,WA
2017-01-22 22:57:39+0900,A - Multiple Array,himehime,0,WA
2017-01-22 22:57:36+0900,C - Division into Two,kmjp,0,WA
2017-01-22 22:57:34+0900,C - Division into Two,quailty,0,WA
2017-01-22 22:57:32+0900,D - Uninity,s1451900,1400,AC
2017-01-22 22:57:30+0900,D - Uninity,Miceren,0,WA
2017-01-22 22:57:28+0900,E - Eternal Average,Rafbill,0,WA
2017-01-22 22:57:26+0900,B - Tournament,Musin,0,WA
2017-01-22 22:57:25+0900,B - Tournament,mon10,0,WA
2017-01-22 22:57:25+0900,A - Multiple Array,unirita17,0,WA
2017-01-22 22:57:23+0900,B - Tournament,sumant04,0,WA
2017-01-22 22:57:22+0900,C - Division into Two,kuuso,0,WA
2017-01-22 22:57:21+0900,D - Uninity,asi1024,0,WA
2017-01-22 22:57:20+0900,B - Tournament,kyoma,0,WA
2017-01-22 22:57:17+0900,B - Tournament,tsutaj,0,WA
2017-01-22 22:57:04+0900,C - Division into Two,nikutto,0,WA
2017-01-22 22:57:04+0900,C - Division into Two,plasmaeffect,0,WA
2017-01-22 22:57:00+0900,C - Division into Two,addeight,0,CE
2017-01-22 22:56:50+0900,C - Division into Two,bas,0,WA
2017-01-22 22:56:46+0900,D - Uninity,alecsyde,1400,AC
2017-01-22 22:56:44+0900,C - Division into Two,kmjp,0,WA
2017-01-22 22:56:39+0900,A - Multiple Array,nanoka1026,0,WA
2017-01-22 22:56:38+0900,B - Tournament,oduk,0,RE
2017-01-22 22:56:37+0900,B - Tournament,hashiryo,0,WA
2017-01-22 22:56:31+0900,C - Division into Two,AlexNiculae,0,WA
2017-01-22 22:56:29+0900,C - Division into Two,threepipes_s,0,WA
2017-01-22 22:56:26+0900,C - Division into Two,nigus,0,WA
2017-01-22 22:56:24+0900,C - Division into Two,IH19980412,0,WA
2017-01-22 22:56:22+0900,E - Eternal Average,Rafbill,0,WA
2017-01-22 22:56:15+0900,C - Division into Two,startcpp,0,WA
2017-01-22 22:56:12+0900,B - Tournament,sekiya9311,800,AC
2017-01-22 22:56:03+0900,A - Multiple Array,gumpen7,0,WA
2017-01-22 22:55:57+0900,C - Division into Two,h_noson,0,WA
2017-01-22 22:55:56+0900,B - Tournament,elecho,0,TLE
2017-01-22 22:55:53+0900,D - Uninity,Um_nik,1400,AC
2017-01-22 22:55:46+0900,C - Division into Two,chemthan,1100,AC
2017-01-22 22:55:43+0900,C - Division into Two,ykmt,0,RE
2017-01-22 22:55:42+0900,A - Multiple Array,ak464tnok,0,WA
2017-01-22 22:55:41+0900,D - Uninity,molamola,0,WA
2017-01-22 22:55:38+0900,C - Division into Two,takamoto,1100,AC
2017-01-22 22:55:36+0900,A - Multiple Array,pgm_aero,300,AC
2017-01-22 22:55:34+0900,D - Uninity,JKJeong,0,WA
2017-01-22 22:55:28+0900,C - Division into Two,ytsmiling,0,WA
2017-01-22 22:55:17+0900,B - Tournament,tkmst201,0,WA
2017-01-22 22:55:16+0900,B - Tournament,fmy_xfk,0,WA
2017-01-22 22:55:14+0900,A - Multiple Array,tarunama,0,TLE
2017-01-22 22:55:14+0900,B - Tournament,Tommyr7,800,AC
2017-01-22 22:55:14+0900,C - Division into Two,Dipak,0,WA
2017-01-22 22:55:14+0900,B - Tournament,freestyler,0,WA
2017-01-22 22:55:09+0900,B - Tournament,black_fregat,0,TLE
2017-01-22 22:54:53+0900,A - Multiple Array,nanoka1026,0,WA
2017-01-22 22:54:49+0900,A - Multiple Array,himehime,0,WA
2017-01-22 22:54:46+0900,B - Tournament,Musin,0,WA
2017-01-22 22:54:46+0900,C - Division into Two,demon1999,1100,AC
2017-01-22 22:54:44+0900,A - Multiple Array,pgm_aero,0,WA
2017-01-22 22:54:43+0900,C - Division into Two,fmy_xfk,0,WA
2017-01-22 22:54:38+0900,C - Division into Two,yosss,1100,AC
2017-01-22 22:54:34+0900,B - Tournament,roto_37,0,WA
2017-01-22 22:54:34+0900,C - Division into Two,ichyo,0,WA
2017-01-22 22:54:23+0900,A - Multiple Array,KOkamura,0,WA
2017-01-22 22:54:17+0900,B - Tournament,ukuku09,0,WA
2017-01-22 22:54:12+0900,B - Tournament,knottyknot,800,AC
2017-01-22 22:54:12+0900,B - Tournament,kyoma,0,WA
2017-01-22 22:54:00+0900,B - Tournament,mon10,0,WA
2017-01-22 22:53:58+0900,B - Tournament,gkavitha,0,WA
2017-01-22 22:53:58+0900,D - Uninity,retrograd,0,WA
2017-01-22 22:53:57+0900,C - Division into Two,threepipes_s,0,WA
2017-01-22 22:53:55+0900,D - Uninity,s1451900,0,WA
2017-01-22 22:53:47+0900,C - Division into Two,IH19980412,0,WA
2017-01-22 22:53:42+0900,B - Tournament,freestyler,0,WA
2017-01-22 22:53:41+0900,B - Tournament,yukidaruma6,0,WA
2017-01-22 22:53:40+0900,C - Division into Two,gigime,0,WA
2017-01-22 22:53:36+0900,B - Tournament,codeador,800,AC
2017-01-22 22:53:35+0900,B - Tournament,spiralray,0,WA
2017-01-22 22:53:23+0900,A - Multiple Array,tarunama,0,RE
2017-01-22 22:53:22+0900,C - Division into Two,MMNMM,0,WA
2017-01-22 22:53:21+0900,A - Multiple Array,x20,300,AC
2017-01-22 22:53:14+0900,C - Division into Two,Akigeor,0,WA
2017-01-22 22:53:12+0900,A - Multiple Array,aim_cpo,0,WA
2017-01-22 22:53:12+0900,C - Division into Two,AlexNiculae,0,WA
2017-01-22 22:53:11+0900,B - Tournament,untan,0,WA
2017-01-22 22:53:09+0900,A - Multiple Array,KOkamura,0,WA
2017-01-22 22:53:07+0900,B - Tournament,daiota,0,WA
2017-01-22 22:53:02+0900,C - Division into Two,IanWong,0,WA
2017-01-22 22:52:58+0900,B - Tournament,fovea,0,WA
2017-01-22 22:52:55+0900,A - Multiple Array,ao41,0,WA
2017-01-22 22:52:55+0900,C - Division into Two,horcrux,1100,AC
2017-01-22 22:52:53+0900,D - Uninity,fanache99,0,WA
2017-01-22 22:52:53+0900,C - Division into Two,ichyo,0,CE
2017-01-22 22:52:52+0900,A - Multiple Array,oniwan111,300,AC
2017-01-22 22:52:52+0900,A - Multiple Array,spiralray,0,WA
2017-01-22 22:52:44+0900,A - Multiple Array,untan,0,RE
2017-01-22 22:52:41+0900,B - Tournament,hashiryo,0,WA
2017-01-22 22:52:40+0900,A - Multiple Array,nanoka1026,0,WA
2017-01-22 22:52:37+0900,D - Uninity,Trumen,0,WA
2017-01-22 22:52:37+0900,D - Uninity,akulsareen,0,WA
2017-01-22 22:52:31+0900,B - Tournament,bigcrunch,800,AC
2017-01-22 22:52:25+0900,B - Tournament,misscode,0,WA
2017-01-22 22:52:23+0900,B - Tournament,hzhJiang,0,WA
2017-01-22 22:52:16+0900,D - Uninity,satanic0258,0,WA
2017-01-22 22:52:07+0900,D - Uninity,JKJeong,0,WA
2017-01-22 22:52:05+0900,A - Multiple Array,KokiYmgch,0,WA
2017-01-22 22:52:02+0900,C - Division into Two,frank_c1,0,TLE
2017-01-22 22:51:45+0900,C - Division into Two,shiratty8,0,WA
2017-01-22 22:51:40+0900,B - Tournament,gedorinku,0,WA
2017-01-22 22:51:39+0900,C - Division into Two,chemthan,0,WA
2017-01-22 22:51:34+0900,C - Division into Two,sasa99,1100,AC
2017-01-22 22:51:32+0900,A - Multiple Array,himehime,0,TLE
2017-01-22 22:51:31+0900,C - Division into Two,threepipes_s,0,WA
2017-01-22 22:51:31+0900,B - Tournament,zhyx,0,WA
2017-01-22 22:51:31+0900,D - Uninity,Andrew_Makar,0,WA
2017-01-22 22:51:28+0900,A - Multiple Array,pgm_aero,0,WA
2017-01-22 22:51:27+0900,A - Multiple Array,tsutaj,300,AC
2017-01-22 22:51:19+0900,B - Tournament,hato_roll,0,WA
2017-01-22 22:51:18+0900,A - Multiple Array,hanada3355,0,WA
2017-01-22 22:51:12+0900,C - Division into Two,ichyo,0,WA
2017-01-22 22:51:10+0900,D - Uninity,Andrew_Makar,0,CE
2017-01-22 22:51:05+0900,B - Tournament,stringthread,0,WA
2017-01-22 22:51:04+0900,D - Uninity,mohammadsj2,0,WA
2017-01-22 22:50:57+0900,B - Tournament,tatsuyuki,0,WA
2017-01-22 22:50:54+0900,B - Tournament,kyoma,0,WA
2017-01-22 22:50:51+0900,D - Uninity,Andrew_Makar,0,CE
2017-01-22 22:50:51+0900,B - Tournament,untan,0,WA
2017-01-22 22:50:48+0900,C - Division into Two,hank55663,0,TLE
2017-01-22 22:50:46+0900,A - Multiple Array,oniwan111,0,TLE
2017-01-22 22:50:37+0900,B - Tournament,ehot_rascal,800,AC
2017-01-22 22:50:34+0900,A - Multiple Array,wysmm,0,TLE
2017-01-22 22:50:29+0900,C - Division into Two,IanWong,0,WA
