submit_time,task,user,score,status
2020-05-23 23:30:00+0900,B - Joker,kempo_o,0,WA
2020-05-23 23:30:00+0900,A - Pay to Win,PowderSnow,0,WA
2020-05-23 23:30:00+0900,B - Joker,leafirby,0,TLE
2020-05-23 23:30:00+0900,B - Joker,sojisan,0,RE
2020-05-23 23:30:00+0900,A - Pay to Win,misty1999,0,WA
2020-05-23 23:29:59+0900,C - Strange Dance,shikou,0,WA
2020-05-23 23:29:59+0900,B - Joker,naniwazu,0,RE
2020-05-23 23:29:59+0900,B - Joker,kazumaokawa,0,WA
2020-05-23 23:29:59+0900,E - Random Pawn,eatmore,1300,AC
2020-05-23 23:29:59+0900,C - Strange Dance,dodonpa,0,RE
2020-05-23 23:29:59+0900,A - Pay to Win,qLethon,0,TLE
2020-05-23 23:29:58+0900,C - Strange Dance,maeda__1221,0,WA
2020-05-23 23:29:58+0900,A - Pay to Win,leaf1415,0,WA
2020-05-23 23:29:58+0900,C - Strange Dance,risujiroh,0,WA
2020-05-23 23:29:58+0900,A - Pay to Win,RyoJames,0,WA
2020-05-23 23:29:58+0900,A - Pay to Win,nextsophia,0,CE
2020-05-23 23:29:58+0900,A - Pay to Win,TomorrowNext,400,AC
2020-05-23 23:29:58+0900,D - Guess the Password,nuip,0,WA
2020-05-23 23:29:58+0900,B - Joker,fancy_lettuce,0,WA
2020-05-23 23:29:57+0900,C - Strange Dance,omerbi,0,TLE
2020-05-23 23:29:57+0900,C - Strange Dance,kobashi584,0,WA
2020-05-23 23:29:57+0900,B - Joker,motakine,0,WA
2020-05-23 23:29:57+0900,A - Pay to Win,denverjin,0,TLE
2020-05-23 23:29:57+0900,A - Pay to Win,yukicfd,0,CE
2020-05-23 23:29:56+0900,A - Pay to Win,Engelcat,0,TLE
2020-05-23 23:29:56+0900,B - Joker,alterego,0,WA
2020-05-23 23:29:56+0900,B - Joker,kitsunesan,0,TLE
2020-05-23 23:29:56+0900,A - Pay to Win,plow,0,TLE
2020-05-23 23:29:56+0900,D - Guess the Password,Nachia,0,WA
2020-05-23 23:29:56+0900,A - Pay to Win,jotp,0,WA
2020-05-23 23:29:56+0900,B - Joker,fu2tian2,0,WA
2020-05-23 23:29:56+0900,A - Pay to Win,kiyoshi0205,400,AC
2020-05-23 23:29:56+0900,A - Pay to Win,yone_kpr,0,WA
2020-05-23 23:29:55+0900,A - Pay to Win,Hak65,0,WA
2020-05-23 23:29:55+0900,B - Joker,ryutomo,0,WA
2020-05-23 23:29:55+0900,A - Pay to Win,sapphire15,0,TLE
2020-05-23 23:29:55+0900,A - Pay to Win,lessmeaning,0,CE
2020-05-23 23:29:55+0900,A - Pay to Win,Pro_ktmr,0,WA
2020-05-23 23:29:55+0900,D - Guess the Password,YashChandnani,0,CE
2020-05-23 23:29:55+0900,A - Pay to Win,RedGrey1993,0,CE
2020-05-23 23:29:55+0900,D - Guess the Password,ksun48,0,TLE
2020-05-23 23:29:54+0900,D - Guess the Password,amoo_safar,0,WA
2020-05-23 23:29:54+0900,A - Pay to Win,amberjack,0,WA
2020-05-23 23:29:53+0900,B - Joker,hamath,0,WA
2020-05-23 23:29:53+0900,A - Pay to Win,hitonanode,0,WA
2020-05-23 23:29:52+0900,C - Strange Dance,hkxadpall,0,WA
2020-05-23 23:29:52+0900,A - Pay to Win,b_e_m,0,WA
2020-05-23 23:29:52+0900,A - Pay to Win,zln,0,RE
2020-05-23 23:29:51+0900,B - Joker,moxn_nxom,0,RE
2020-05-23 23:29:51+0900,B - Joker,kyasuda,0,WA
2020-05-23 23:29:51+0900,A - Pay to Win,tacophys,0,WA
2020-05-23 23:29:50+0900,C - Strange Dance,Blaziken,0,CE
2020-05-23 23:29:50+0900,A - Pay to Win,Katy,0,WA
2020-05-23 23:29:50+0900,C - Strange Dance,risujiroh,0,WA
2020-05-23 23:29:50+0900,B - Joker,exactlylobster,0,TLE
2020-05-23 23:29:50+0900,A - Pay to Win,teachan,0,TLE
2020-05-23 23:29:49+0900,A - Pay to Win,yasuwo,0,RE
2020-05-23 23:29:49+0900,A - Pay to Win,o2samba,0,TLE
2020-05-23 23:29:49+0900,A - Pay to Win,yuki_pooh,0,RE
2020-05-23 23:29:49+0900,E - Random Pawn,Errichto,0,WA
2020-05-23 23:29:48+0900,A - Pay to Win,P4D2,0,CE
2020-05-23 23:29:48+0900,D - Guess the Password,lqs2015,0,WA
2020-05-23 23:29:48+0900,E - Random Pawn,gispzjz,0,WA
2020-05-23 23:29:48+0900,D - Guess the Password,nobik,0,WA
2020-05-23 23:29:47+0900,A - Pay to Win,baseballtoma,0,TLE
2020-05-23 23:29:47+0900,B - Joker,hiratai,0,TLE
2020-05-23 23:29:47+0900,A - Pay to Win,kobayang,0,WA
2020-05-23 23:29:47+0900,C - Strange Dance,tapa,0,WA
2020-05-23 23:29:47+0900,A - Pay to Win,ampy,0,CE
2020-05-23 23:29:46+0900,D - Guess the Password,gyh20,0,WA
2020-05-23 23:29:45+0900,A - Pay to Win,iscsi,0,WA
2020-05-23 23:29:45+0900,C - Strange Dance,yovliporat,0,RE
2020-05-23 23:29:45+0900,B - Joker,yomopota,0,WA
2020-05-23 23:29:44+0900,A - Pay to Win,chimaki821,0,CE
2020-05-23 23:29:44+0900,B - Joker,chayanj450,0,WA
2020-05-23 23:29:44+0900,A - Pay to Win,shiroya,0,WA
2020-05-23 23:29:44+0900,D - Guess the Password,Feecle6418,0,WA
2020-05-23 23:29:44+0900,A - Pay to Win,mametank,0,WA
2020-05-23 23:29:43+0900,B - Joker,Alfalfa0709,0,CE
2020-05-23 23:29:43+0900,B - Joker,odansing,0,RE
2020-05-23 23:29:43+0900,E - Random Pawn,everlearner,0,WA
2020-05-23 23:29:43+0900,A - Pay to Win,kt_8331,0,WA
2020-05-23 23:29:43+0900,A - Pay to Win,rockyyh,0,WA
2020-05-23 23:29:43+0900,A - Pay to Win,kunitaka,0,WA
2020-05-23 23:29:42+0900,C - Strange Dance,rogistyle,0,TLE
2020-05-23 23:29:42+0900,D - Guess the Password,WNG,0,WA
2020-05-23 23:29:42+0900,B - Joker,sumoooru,0,TLE
2020-05-23 23:29:42+0900,C - Strange Dance,rgkb0303,0,WA
2020-05-23 23:29:42+0900,B - Joker,Hum1060,0,TLE
2020-05-23 23:29:42+0900,A - Pay to Win,Mikage32,0,WA
2020-05-23 23:29:42+0900,A - Pay to Win,HSC58,0,TLE
2020-05-23 23:29:41+0900,D - Guess the Password,zhouyuyang,0,WA
2020-05-23 23:29:41+0900,C - Strange Dance,user14767553,0,RE
2020-05-23 23:29:41+0900,D - Guess the Password,xyz2606,0,WA
2020-05-23 23:29:41+0900,D - Guess the Password,ksun48,0,TLE
2020-05-23 23:29:41+0900,B - Joker,touchica,0,WA
